title,text
David Fredericks,Breach of Trust
David Fredericks,Fear
David Fredericks,Midnight Heat
David Fredericks,Listen
David Fredericks,Exception to the Rule
David Fredericks,For a Few Lousy Dollars
Mike Dopud,The Deal
Mike Dopud,Alone in the Dark
Mike Dopud,Chaos
Mike Dopud,Mission: Impossible - Ghost Protocol
Mike Dopud,X-Men: Days of Future Past
Mike Dopud,Skin Trade
Mike Dopud,S.W.A.T.: Under Siege
Mike Dopud,Deadpool 2
Mike Dopud,The Predator
Ittoku Kishibe,The Makioka Sisters
Ittoku Kishibe,Sharkskin Man and Peach Hip Girl
Ittoku Kishibe,Gojo
Ittoku Kishibe,Vengeance For Sale
Ittoku Kishibe,The Blind Swordsman: Zatoichi
Ittoku Kishibe,Sword of Desperation
Ittoku Kishibe,AIBOU: The Movie II
Ittoku Kishibe,The Human Trust
Gene Evans,Fixed Bayonets!
Gene Evans,The Golden Blade
Gene Evans,Cattle Queen of Montana
Gene Evans,The Bravados
Gene Evans,Revolt in the Big House
Gene Evans,Nevada Smith
Gene Evans,The War Wagon
Gene Evans,Walking Tall
Gene Evans,Devil Times Five
Takao Ohsawa,All About Lily Chou-Chou
Takao Ohsawa,Sky High
Takao Ohsawa,Into the Sun
Takao Ohsawa,Midnight Eagle'
Takao Ohsawa,Ichi
Takao Ohsawa,Goemon
Takao Ohsawa,Sakurada Gate Incident
Takao Ohsawa,Wolf Children
Takao Ohsawa,The Lion Standing in the Wind
Frederic Forrest,The Gravy Train
Frederic Forrest,The Missouri Breaks
Frederic Forrest,Apocalypse Now
Frederic Forrest,Twin Sisters
Frederic Forrest,Falling Down
Frederic Forrest,Trauma
Frederic Forrest,Against the Wall
Frederic Forrest,One Night Stand
Frederic Forrest,The House Next Door
Ewen Bremner,Royal Deceit
Ewen Bremner,Judge Dredd
Ewen Bremner,Mojo
Ewen Bremner,The Reckoning
Ewen Bremner,Alien vs. Predator
Ewen Bremner,Jack the Giant Slayer
Ewen Bremner,Snowpiercer
Ewen Bremner,Exodus: Gods and Kings
Ewen Bremner,Wonder Woman
Ka Tung Lam,Infernal Affairs
Ka Tung Lam,Exiled
Ka Tung Lam,Mad Detective
Ka Tung Lam,Triangle
Ka Tung Lam,IP Man
Ka Tung Lam,Drug War
Ka Tung Lam,Firestorm
Ka Tung Lam,Paradox
Miles Mander,The First Born
Miles Mander,Loyalties
Miles Mander,Tower of London
Miles Mander,The House of the Seven Gables
Miles Mander,South of Suez
Miles Mander,Phantom of the Opera
Miles Mander,The Scarlet Claw
Miles Mander,The Pearl of Death
Miles Mander,"Murder, My Sweet"
Michael Pate,Ten Tall Men
Michael Pate,The Strange Door
Michael Pate,The Black Castle
Michael Pate,King Richard and the Crusaders
Michael Pate,A Lawless Street
Michael Pate,Westbound
Michael Pate,Curse of the Undead
Michael Pate,Tower of London 
Michael Pate,Major Dundee
Jack Warden,The Thin Red Line
Jack Warden,Billy Two Hats
Jack Warden,Used Cars
Jack Warden,The Presidio
Jack Warden,Night and the City
Jack Warden,Passed Away
Jack Warden,Guilty as Sin
Jack Warden,Chairman of the Board
Jack Warden,A Dog of Flanders
Shintarô Katsu,Yagyu Renyasai's Secret Moonlight Circle
Shintarô Katsu,Tenchu
Shintarô Katsu,The Whale God
Shintarô Katsu,Incident at Blood Pass
Shintarô Katsu,Yakuza Masterpiece
Shintarô Katsu,Ronin-Gai
Daniel Wu,The Night Corridor
Daniel Wu,New Police Story
Daniel Wu,Divergence
Daniel Wu,The Banquet
Daniel Wu,Shinjuku Incident
Daniel Wu,Overheard
Daniel Wu,Europa Report
Daniel Wu,Geostorm
Daniel Wu,Reminiscence
Lysette Anthony,Looking for Eileen
Lysette Anthony,Without A Clue
Lysette Anthony,Save Me
Lysette Anthony,The Hard Truth
Lysette Anthony,Target of Suspicion
Lysette Anthony,Affair Play
Lysette Anthony,Dead Cold
Lysette Anthony,Dracula: Dead and Loving It
Lysette Anthony,Trilogy of Terror II
Armin Mueller-Stahl,Kafka
Armin Mueller-Stahl,The Power of One
Armin Mueller-Stahl,The House of the Spirits
Armin Mueller-Stahl,Shine
Armin Mueller-Stahl,The Peacemaker
Armin Mueller-Stahl,Jakob the Liar
Armin Mueller-Stahl,The Thirteenth Floor
Armin Mueller-Stahl,Local Color
Armin Mueller-Stahl,The International
Raymond Cruz,Out For Justice
Raymond Cruz,The Rock
Raymond Cruz,Alien: Resurrection
Raymond Cruz,The Last Marshal
Raymond Cruz,From Dusk Till Dawn 2: Texas Blood Money
Raymond Cruz,Collateral Damage
Raymond Cruz,Brothers in Arms
Raymond Cruz,Wander
Martin Balsam,Al Capone
Martin Balsam,Psycho
Martin Balsam,Seven Days in May
Martin Balsam,The Bedford Incident
Martin Balsam,Confessions of a Police Captain
Martin Balsam,Mitchell
Martin Balsam,"Gardenia, il giustiziere della mala"
Martin Balsam,The Salamander
Martin Balsam,The Silence of the Hams
Earl Holliman,East of Sumatra
Earl Holliman,The Bridges at Toko-Ri
Earl Holliman,The Big Combo
Earl Holliman,I Died a Thousand Times
Earl Holliman,The Burning Hills
Earl Holliman,Last Train from Gun Hill
Peter Carsten,My Name Is Pecos
Peter Carsten,Dark of the Sun
Peter Carsten,Hannibal Brooks 
Peter Carsten,And God Said to Cain
Peter Carsten,Mafia Connection
Peter Carsten,Web of the Spider
Peter Carsten,Hell River
Peter Carsten,The Last Desperate Hours
Eddie Murphy,Vampire in Brooklyn
Eddie Murphy,The Nutty Professor
Eddie Murphy,Nutty Professor II: The Klumps
Eddie Murphy,The Adventures of Pluto Nash
Eddie Murphy,Dreamgirls
Eddie Murphy,Shrek Forever After
Eddie Murphy,A Thousand Words
Eddie Murphy,Mr. Church
Eddie Murphy,Dolemite Is My Name
Ian Bannen,The World in My Pocket
Ian Bannen,Too Late The Hero
Ian Bannen,I'm Alone and I'm Scared
Ian Bannen,The Mackintosh Man
Ian Bannen,The Offence
Ian Bannen,From Beyond the Grave
Ian Bannen,Eye of the Needle
Ian Bannen,Gorky Park
Ian Bannen,To Walk with Lions
Gina Gershon,Red Heat
Gina Gershon,Face/Off
Gina Gershon,"This World, Then the Fireworks"
Gina Gershon,Black & White
Gina Gershon,Picture Claire
Gina Gershon,Demonlover
Gina Gershon,Out of Season
Gina Gershon,Three Way
Gina Gershon,Red Shoes and the Seven Dwarfs
Ken Lo,Dead or Alive: Final
Ken Lo,New Police Story
Ken Lo,Into the Sun
Ken Lo,The Myth
Ken Lo,Triad Wars
Ken Lo,Shinjuku Incident
Ken Lo,The White Storm
Ken Lo,Operation Mekong
Ken Lo,Raging Fire
Omar Sharif,The Fall of the Roman Empire
Omar Sharif,Doctor Zhivago
Omar Sharif,Genghis Khan
Omar Sharif,The Night of the Generals
Omar Sharif,Mayerling
Omar Sharif,Che!
Omar Sharif,The Burglars
Omar Sharif,Mysterious Island
Omar Sharif,Monsieur Ibrahim
Trevor Goddard,Men of War
Trevor Goddard,Mortal Kombat
Trevor Goddard,Fast Money
Trevor Goddard,Prey of the Jaguar
Trevor Goddard,Deep Rising
Trevor Goddard,Legion
Trevor Goddard,Hollywood Vampyr
Trevor Goddard,Pirates of the Caribbean: The Curse of the Black Pearl
Trevor Goddard,Flexing with Monty
Shô Aikawa,Rainy Dog
Shô Aikawa,Ley Lines
Shô Aikawa,Dead or Alive
Shô Aikawa,Dead or Alive 2
Shô Aikawa,Dead or Alive: Final
Shô Aikawa,Blood Heat
Shô Aikawa,Gozu
Shô Aikawa,Zebraman 2
Ross Hagen,The Sidehackers
Ross Hagen,Avenging Angel
Ross Hagen,Armed Response
Ross Hagen,Action U.S.A.
Ross Hagen,Alienator
Ross Hagen,Warlords
Ross Hagen,Blood Games
Ross Hagen,Click: The Calendar Girl Killer
Ross Hagen,Fugitive Rage
Femi Benussi,Requieum for a Gringo
James D'Arcy,Let's Be Cops
James D'Arcy,Jupiter Ascending
James D'Arcy,Life Like
Luke Askew,Angel Unchained
Luke Askew,"The Culpepper Cattle Co,"
Luke Askew,Rolling Thunder
Luke Askew,The Beast Within
Luke Askew,"No Retreat, No Surrender 3: Blood Brothers"
Luke Askew,Dune Warriors
Luke Askew,William Savage
Luke Askew,Traveller
Luke Askew,Frailty
Erika Blanc,The Third Eye
Erika Blanc,Django Shoots First
Erika Blanc,Operation Atlantis
Erika Blanc,So Sweet...So Perverse
Erika Blanc,Human Cobras
Erika Blanc,The Night Evelyn Came Out of the Grave
Erika Blanc,Sweet Spirits
Erika Blanc,Love and Death in the Garden of the Gods
Erika Blanc,Door into Darkness: The Doll
Patricia Clarkson,Jumanji
Patricia Clarkson,The Green Mile
Patricia Clarkson,Carrie
Patricia Clarkson,Dogville
Patricia Clarkson,The Woods
Patricia Clarkson,One Day
Patricia Clarkson,The Maze Runner
Patricia Clarkson,Maze Runner: The Death Cure
Patricia Clarkson,Delirium 2018
John Heard,On the Yard
John Heard,Cutter's Way
John Heard,The Package
John Heard,Deceived
John Heard,The Pelican Brief
John Heard,Would You Rather
John Heard,Assault on Wall Street
John Heard,Living Among Us
John P. Ryan,The Legend of Black Charley
John P. Ryan,Dillinger
John P. Ryan,The Missouri Breaks
John P. Ryan,Runaway Train
John P. Ryan,The Cotton Club
John P. Ryan,Avenging Force
John P. Ryan,Death Wish 4: The Crackdown
John P. Ryan,Class of 1999
John P. Ryan,Batman: Mask of the Phantasm
Philip Seymour Hoffman,The Getaway
Philip Seymour Hoffman,The Fifteen Minute Hamlet
Philip Seymour Hoffman,The Talented Mr. Ripley
Philip Seymour Hoffman,Red Dragon
Philip Seymour Hoffman,Cold Mountain
Philip Seymour Hoffman,Mission: Impossible III
Philip Seymour Hoffman,Before the Devil Knows You're Dead
Philip Seymour Hoffman,"Synecdoche, New York"
Philip Seymour Hoffman,Mary and Max
Regis Toomey,Alibi
Regis Toomey,G Men
Regis Toomey,The Invisible Menace
Regis Toomey,Northwest Mounted Police
Regis Toomey,Mysterious Intruder
Regis Toomey,Station West
Regis Toomey,Great Day in the Morning
Regis Toomey,Dakota Incident
Clea DuVall,Little Witches
Clea DuVall,The Astronaut's Wife
Clea DuVall,Ghosts of Mars
Clea DuVall,Identity
Clea DuVall,The Grudge
Clea DuVall,Anamorph
Clea DuVall,Passengers
Clea DuVall,The Killing Room
Frank Finlay,The Deadly Bees
Frank Finlay,Inspector Clouseau
Frank Finlay,Cromwell
Frank Finlay,Shaft in Africa
Frank Finlay,The Key
Frank Finlay,Lifeforce
Frank Finlay,Cthulhu Mansion
Frank Finlay,The Pianist
Walter Huston,The Virginian
Walter Huston,Abraham Lincoln
Walter Huston,The Beast of the City
Walter Huston,The Maltese Falcon
Walter Huston,Yankee Doodle Dandy
Walter Huston,The Outlaw
Walter Huston,And Then There Were None
Walter Huston,The Furies
Siu-Fai Cheung,Exiled
Siu-Fai Cheung,Dog Bite Dog
Siu-Fai Cheung,Mad Detective
Siu-Fai Cheung,Triad Wars
Siu-Fai Cheung,Connected
Siu-Fai Cheung,Vengeance
Siu-Fai Cheung,Drug War
Siu-Fai Cheung,Sky on Fire
Ricardo Montalban,Battleground
Ricardo Montalban,Across the Wide Missouri
Ricardo Montalban,The Money Trap
Ricardo Montalban,Madame X
Ricardo Montalban,Blue
Ricardo Montalban,Conquest of the Planet of the Apes
Ricardo Montalban,Star Trek II: The Wrath of Khan
Ricardo Montalban,The Naked Gun: From the Files of Police Squad!
John Barrymore,Dr. Jekyll and Mr. Hyde
John Barrymore,Don Juan
John Barrymore,Svengali
John Barrymore,The Mad Genius
John Barrymore,Grand Hotel
John Barrymore,Dinner at Eight
John Barrymore,Romeo and Juliet
John Barrymore,Marie Antoinette
Gary Cooper,Wings
Gary Cooper,The Lives of  a Bengal Lancer
Gary Cooper,Peter Ibbetson
Gary Cooper,The Plainsman
Gary Cooper,Beau Geste
Gary Cooper,For Whom the Bell Tolls
Gary Cooper,Ten North Frederick
Ellen Barkin,Tender Mercies
Ellen Barkin,Terminal Choice
Ellen Barkin,Siesta
Ellen Barkin,Johnny Handsome
Ellen Barkin,Switch
Ellen Barkin,Bad Company
Ellen Barkin,Operation: Endgame
Ellen Barkin,Breaking News in Yuba County
Maria Bello,China: The Panda Adventure
Maria Bello,The Idiot
Maria Bello,Secret Window
Maria Bello,Assault on Precinct 13
Maria Bello,The Dark
Maria Bello,Abduction
Maria Bello,The 5th Wave
Maria Bello,Lights Out
Geoff Bell,The Business
Geoff Bell,Night Train
Geoff Bell,Solomon Kane
Geoff Bell,Tormented
Geoff Bell,Wild Target
Geoff Bell,Brighton Rock
Geoff Bell,Storage 24
Geoff Bell,King Arthur: Legend of the Sword
James Belushi,Thief
James Belushi,Gang Related
James Belushi,Living in Peril
James Belushi,Retroactive
James Belushi,One Way Out
James Belushi,The Hollow Point
James Belushi,The Whole Truth
Erin Brown,Duck! The Carbine High Massacre
Erin Brown,Lustful Addiction
Erin Brown,The Lost
Erin Brown,Shadow: Dead Riot
Erin Brown,In the Wall
Erin Brown,The Rage
Erin Brown,Skin Crawl
Erin Brown,Sculpture
David Proval,Hey Good Lookin
David Proval,Shakedown
David Proval,Innocent Blood
David Proval,To the Limit
David Proval,The Phantom
David Proval,The Siege
Brendan Fehr,Disturbing Behavior
Brendan Fehr,Christina's House
Brendan Fehr,Final Destination
Brendan Fehr,Edge of Madness
Brendan Fehr,Sugar
Brendan Fehr,Silent Night
Brendan Fehr,Stranded
Brendan Fehr,Daughter of the Wolf
Jeff Kober,Out of Bounds
Jeff Kober,Viper
Jeff Kober,Alien Nation
Jeff Kober,The First Power
Jeff Kober,Automatic
Jeff Kober,Inferno
Jeff Kober,The Hills Have Eyes II
Mickey Jones,Nadine
Mickey Jones,Extreme Prejudice
Mickey Jones,Dead Bang
Mickey Jones,Black Ice
Mickey Jones,Drop Zone
Mickey Jones,Don't Look Back
Mickey Jones,Jane White Is Sick & Twisted
Mickey Jones,Penny Dreadful
Edgar Ramírez,Domino
Edgar Ramírez,Che: Part One
Edgar Ramírez,Vantage Point
Edgar Ramírez,Wrath of the Titans
Edgar Ramírez,Point Break
Edgar Ramírez,Gold
Edgar Ramírez,The Last Days of American Crime
Edgar Ramírez,Jungle Cruise
Fred Williamson,Black Caesar
Fred Williamson,Crazy Joe
Fred Williamson,1990: Bronx Warriors
Fred Williamson,Deadly Intent
Fred Williamson,Children of the Corn V: Fields of Terror
Fred Williamson,Whatever It Takes
Angelo Ragusa,Hitch Hike
Angelo Ragusa,Day of the Cobra
Angelo Ragusa,Atlantis Interceptors
Coolio,Shriek If You Know What I Did Last Friday the Thirteenth
Coolio,Submerged
Coolio,Stealing Candy
Coolio,Dracula 3000
Coolio,A Wonderful Night in Split 
Jack Black,Waterworld
Jack Black,Mars Attacks!
Jack Black,The Jackal
Jack Black,I Still Know What You Did Last Summer
Jack Black,Ice Age
Jack Black,Kung Fu Panda 3
Jack Black,Jumanji: Welcome to the Jungle
Jack Black,Jumanji: The Next Level
Freddie Jones,Frankenstein Must be Destroyed
Freddie Jones,The Satanic Rites of Dracula
Freddie Jones,Vampira
Freddie Jones,Krull
Freddie Jones,Dune
Freddie Jones,Firestarter
Freddie Jones,Young Sherlock Holmes
Freddie Jones,The Count of Monte Cristo
Traci Lords,Desperate Crimes
Traci Lords,Skinner
Traci Lords,As Good as Dead
Traci Lords,Underworld
Traci Lords,Nowhere
Traci Lords,Blade
Traci Lords,Black Mask 2: City of Masks
Traci Lords,Crazy Eights
Charles Boyer,Liliom
Charles Boyer,Thunder in the East
Charles Boyer,Conquest
Charles Boyer,Algiers
Charles Boyer,"All This, and Heaven Too"
Charles Boyer,Back Street
Charles Boyer,Casino Royale
Charles Boyer,Lost Horizon
Will Patton,No Way Out
Will Patton,Everybody Wins
Will Patton,The Rapture
Will Patton,The Postman
Will Patton,The Mothman Prophecies
Will Patton,The Punisher
Will Patton,Boarding School
Will Patton,Blood on Her Name
George Hilton,The Ruthless Four
George Hilton,A Bullet For Sandoval
George Hilton,The Case of the Scorpion's Tail
George Hilton,The Devil With Seven Faces
George Hilton,The Strange Vice of Mrs. Wardh
George Hilton,Double Game
George Hilton,Macho Killers
George Hilton,Atlantis Interceptors
Eriq Ebouaney,Lumumba
Eriq Ebouaney,Femme Fatale
Eriq Ebouaney,Kingdom of Heaven
Eriq Ebouaney,The Front Line
Eriq Ebouaney,Hitman
Eriq Ebouaney,Transporter 3
Eriq Ebouaney,La Horde
Eriq Ebouaney,Domino
Caleb Landry Jones,Byzantium
Caleb Landry Jones,God's Pocket
Caleb Landry Jones,X-Men: Days of Future Past
Caleb Landry Jones,War On Everyone
Caleb Landry Jones,American Made
Caleb Landry Jones,Get Out
Caleb Landry Jones,The Dead Don't Die
Diana Dors,Yield To The Night
Diana Dors,The Unholy Wife
Diana Dors,Baby Love
Diana Dors,Berserk
Diana Dors,Hammerhead
Diana Dors,Nothing But the Night
Diana Dors,Theatre of Blood
Diana Dors,From Beyond the Grave
Will Smith,Six Degrees of Separation
Will Smith,Shark Tale
Will Smith,I Am Legend
Will Smith,Hancock
Will Smith,Seven Pounds
Will Smith,Anchorman 2: The Legend Continues
Will Smith,Independence Day: Resurgence
Will Smith,Gemini Man
Iza Calzado,The Echo
Iza Calzado,Shake Rattle & Roll 8
Iza Calzado,Ouija
Iza Calzado,The Echo
Iza Calzado,Scaregivers
Iza Calzado,Sundo
Iza Calzado,White House
Iza Calzado,Haunted Mansion
Jim Caviezel,The Thin Red Line
Jim Caviezel,Ride with the Devil
Jim Caviezel,High Crimes
Jim Caviezel,I Am David
Jim Caviezel,The Passion of the Christ
Jim Caviezel,Deja Vu
Jim Caviezel,Long Weekend
Jim Caviezel,Escape Plan
Tom Tyler,Powdersmoke Range
Tom Tyler,Stagecoach
Tom Tyler,The Mummy's Hand
Tom Tyler,The Westerner
Tom Tyler,San Antonio
Tom Tyler,Blood on the Moon
Tom Tyler,Return Of The Bad Men
Tom Tyler,Red River
Emilio Fernández,The Soldiers of Pancho Villa
Emilio Fernández,The Wild Bunch
Emilio Fernández,Pat Garrett and Billy the Kid
Emilio Fernández,Bring Me the Head of Alfredo Garcia
Emilio Fernández,Breakout
Jenette Goldstein,Aliens
Jenette Goldstein,Near Dark
Jenette Goldstein,The Presidio
Jenette Goldstein,Lethal Weapon 2
Jenette Goldstein,Terminator 2: Judgment Day
Jenette Goldstein,Fair Game
Jenette Goldstein,Titanic
Jenette Goldstein,Autopsy
Michael K. Williams,Bullet
Michael K. Williams,Bringing Out the Dead
Michael K. Williams,Miracle at St. Anna
Michael K. Williams,Brooklyn's Finest
Michael K. Williams,The Road
Michael K. Williams,12 Years a Slave
Michael K. Williams,Snitch
Michael K. Williams,Superfly
Max Perlich,Rush
Max Perlich,The Real Thing
Max Perlich,"Truth or Consequences, N.M."
Max Perlich,Sometimes They Come Back... for More
Max Perlich,House on Haunted Hill
Max Perlich,The Missing
Max Perlich,Dinocroc
Max Perlich,Night of the Templar
Frank Collison,The Blob
Frank Collison,The Last Boy Scout
Frank Collison,Mobsters
Frank Collison,The Lawnmower Man
Frank Collison,The Whole Ten Yards
Frank Collison,The Happening
Frank Collison,Hitchcock
Patrick Bergin,Sleeping with the Enemy
Patrick Bergin,Patriot Games
Patrick Bergin,Eye of the Beholder
Patrick Bergin,The Invisible Circus
Patrick Bergin,Shark Week
Patrick Bergin,Free Fire
Patrick Bergin,Hangover in Death Valley
Patrick Bergin,The Last Days of American Crime
Lionel Barrymore,America
Lionel Barrymore,The Bells
Lionel Barrymore,West of Zanzibar
Lionel Barrymore,A Free Soul
Lionel Barrymore,Mata Hari
Lionel Barrymore,Rasputin and the Empress
Lionel Barrymore,Treasure Island
Lionel Barrymore,A Guy Named Joe
Maxwell Caulfield,The Boys Next Door
Maxwell Caulfield,Mind Games
Maxwell Caulfield,Sundown: The Vampire in Retreat
Maxwell Caulfield,Dance with Death
Maxwell Caulfield,Gettysburg
Maxwell Caulfield,In a Moment of Passion
Maxwell Caulfield,The Perfect Tenant
Maxwell Caulfield,Facing the Enemy
David Strathairn,Matewan
David Strathairn,A Dangerous Woman
David Strathairn,Dolores Claiborne
David Strathairn,Beyond the Call
David Strathairn,L.A. Confidential
David Strathairn,My Blueberry Nights
David Strathairn,Godzilla: King of the Monsters
Christopher Neame,Dracula AD 1972
Christopher Neame,Steel Dawn
Christopher Neame,D.O.A.
Christopher Neame,Licence to Kill
Christopher Neame,Street Knight
Christopher Neame,Hellbound
Jennifer Jones,The Song of Bernadette
Jennifer Jones,Duel in the Sun
Jennifer Jones,Portrait of Jennie
Jennifer Jones,Madame Bovary
Jennifer Jones,Gone to Earth
Jennifer Jones,A Farewell to Arms
Jennifer Jones,"Angel, Angel, Down We Go"
Jennifer Jones,The Towering Inferno
Cesar Romero,Rendezvous
Cesar Romero,Frontier Marshal
Cesar Romero,Vera Cruz
Cesar Romero,Madigan's Millions
Cesar Romero,Latitude Zero
Cesar Romero,Rawhide
Cesar Romero,Daniel Boone: Gabriel
Cesar Romero,"Murder, She Wrote"
John Savage,The Killing Kind
John Savage,Eric
John Savage,Salvador
John Savage,Killing Obsession
John Savage,The Jack Bull
John Savage,Alien Lockdown
John Savage,The New World
John Savage,Shut Up and Shoot!
Kelly Hu,Friday the 13th Part VIII: Jason Takes Manhattan
Kelly Hu,No Way Back
Kelly Hu,Cradle 2 The Grave
Kelly Hu,X2
Kelly Hu,Farm House
Kelly Hu,Stiletto
Kelly Hu,Age of Tomorrow
Kelly Hu,Dead Space: Downfall
Tom Atkins,Creepshow
Tom Atkins,Halloween III: Season of the Witch
Tom Atkins,The New Kids
Tom Atkins,Night of the Creeps
Tom Atkins,Lethal Weapon
Tom Atkins,Maniac Cop
Tom Atkins,Two Evil Eyes
Tom Atkins,My Bloody Valentine
Rex Linn,Night Game
Rex Linn,Cliffhanger
Rex Linn,Wyatt Earp
Rex Linn,Breakdown
Rex Linn,The Hunted
Rex Linn,Abominable
Rex Linn,A Million Ways to Die in the West
Rex Linn,Zombeavers
Stewart Granger,Blanche Fury
Stewart Granger,Young Bess
Stewart Granger,All the Brothers Were Valiant
Stewart Granger,Footsteps in the Fog
Stewart Granger,Moonfleet
Stewart Granger,The Secret Invasion
Stewart Granger,The Wild Geese
Stewart Granger,Chameleons
Steven Williams,Missing in Action 2: The Beginning
Steven Williams,Jason Goes to Hell: The Final Friday
Steven Williams,The Sender
Steven Williams,The Elite
Steven Williams,Night Class
Steven Williams,Dark Wolf
